order_id,order_date,month,month_name,year,quarter,day_of_week,customer_id,customer_name,gender,age_group,area,city,loyalty_member,store_name,store_id,product_name,category,unit_price_pkr,quantity,discount_pct,discount_amount_pkr,sales_pkr,profit_pkr,profit_margin_pct,payment_method,delivery_type
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Scotch Tape,Stationery,88,4,0,0,352,50,14.2,Cash,In-Store
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Mr. Muscle Cleaner,Household,377,2,10,75,679,65,9.6,Credit Card,In-Store
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Cucumber 1kg,Fruits & Vegetables,64,2,10,13,115,23,20.0,JazzCash,In-Store
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,National Salt 800g,Grocery,79,4,10,32,284,69,24.3,EasyPaisa,In-Store
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Broom set,Household,381,4,0,0,1524,179,11.7,Debit Card,In-Store
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Bun Kebab rolls 6pcs,Bakery,172,1,0,0,172,15,8.7,Cash,In-Store
ORD001026,2025-11-20,11,November,2025,Q4,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Mouse Wireless,Electronics,1491,4,5,298,5666,1302,23.0,Cash,In-Store
ORD001027,2025-02-22,2,February,2025,Q1,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Badminton Set,Toys & Sports,663,2,5,66,1260,179,14.2,EasyPaisa,In-Store
ORD001027,2025-02-22,2,February,2025,Q1,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Baby Romper,Clothing & Fabric,371,3,0,0,1113,187,16.8,Credit Card,In-Store
ORD001027,2025-02-22,2,February,2025,Q1,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Bun Kebab rolls 6pcs,Bakery,191,4,10,76,688,56,8.1,Cash,Home Delivery
ORD001027,2025-02-22,2,February,2025,Q1,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Dish Soap Vim 500ml,Household,151,2,10,30,272,52,19.1,Cash,In-Store
ORD001027,2025-02-22,2,February,2025,Q1,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Mouse Wireless,Electronics,1397,2,10,279,2515,508,20.2,Cash,In-Store
ORD001028,2025-08-01,8,August,2025,Q3,Friday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Sensodyne Toothpaste,Pharmacy & Health,418,4,10,167,1505,162,10.8,Debit Card,In-Store
ORD001028,2025-08-01,8,August,2025,Q3,Friday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Ponds Face Wash 100g,Personal Care,345,2,10,69,621,112,18.0,Cash,In-Store
ORD001029,2026-04-02,4,April,2026,Q2,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Knorr Noodles,Grocery,65,2,5,6,124,23,18.5,JazzCash,In-Store
ORD001029,2026-04-02,4,April,2026,Q2,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Mangoes 1kg,Fruits & Vegetables,381,3,0,0,1143,179,15.7,Debit Card,Home Delivery
ORD001029,2026-04-02,4,April,2026,Q2,Thursday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Bun Kebab rolls 6pcs,Bakery,170,2,5,17,323,59,18.3,JazzCash,In-Store
ORD001030,2025-11-16,11,November,2025,Q4,Sunday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Mangoes 1kg,Fruits & Vegetables,331,1,5,17,314,32,10.2,Cash,In-Store
ORD001030,2025-11-16,11,November,2025,Q4,Sunday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Men's Kameez,Clothing & Fabric,1598,4,10,639,5753,554,9.6,Debit Card,In-Store
ORD001030,2025-11-16,11,November,2025,Q4,Sunday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Fair & Lovely 50g,Personal Care,202,1,15,30,172,18,10.5,JazzCash,In-Store
ORD001030,2025-11-16,11,November,2025,Q4,Sunday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Shrimp 500g,Meat & Seafood,854,4,0,0,3416,781,22.9,EasyPaisa,Home Delivery
ORD001030,2025-11-16,11,November,2025,Q4,Sunday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Vitamin C 500mg 30tabs,Pharmacy & Health,381,2,5,38,724,155,21.4,Debit Card,In-Store
ORD001031,2025-10-29,10,October,2025,Q4,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Panadol 10 tablets,Pharmacy & Health,85,3,0,0,255,60,23.5,Cash,In-Store
ORD001031,2025-10-29,10,October,2025,Q4,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Onions 1kg,Fruits & Vegetables,57,4,0,0,228,46,20.2,Cash,In-Store
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Gillette Razor 2pcs,Personal Care,326,1,15,49,277,50,18.1,Credit Card,Home Delivery
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Capsicum 1kg,Fruits & Vegetables,153,3,15,69,390,58,14.9,Cash,Home Delivery
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Men's Socks 3pcs,Clothing & Fabric,328,4,10,131,1181,206,17.4,Credit Card,In-Store
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Marker set 6pcs,Stationery,338,3,5,51,963,197,20.5,EasyPaisa,In-Store
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Mutton 1kg,Meat & Seafood,1781,2,15,534,3028,731,24.1,Cash,In-Store
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,UHT Milk Haleeb 1L,Dairy,185,4,10,74,666,123,18.5,EasyPaisa,In-Store
ORD001032,2025-09-24,9,September,2025,Q3,Wednesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Nestle Yogurt 400g,Dairy,156,2,15,47,265,21,7.9,Cash,In-Store
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Sooper Biscuits,Grocery,99,1,5,5,94,17,18.1,JazzCash,In-Store
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Sunsilk Shampoo 400ml,Grocery,566,1,0,0,566,107,18.9,Debit Card,In-Store
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Bun Kebab rolls 6pcs,Bakery,193,2,10,39,347,45,13.0,Cash,In-Store
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,White Bread large,Bakery,124,2,0,0,248,30,12.1,Cash,In-Store
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Cheddar Cheese 200g,Dairy,528,1,5,26,502,70,13.9,Debit Card,Home Delivery
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Ariel Detergent 2kg,Grocery,893,2,15,268,1518,303,20.0,Cash,In-Store
ORD001033,2025-08-30,8,August,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Sponge Scrubber 3pcs,Household,116,3,0,0,348,41,11.8,Cash,Home Delivery
ORD001034,2025-07-26,7,July,2025,Q3,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Bun Kebab rolls 6pcs,Bakery,177,2,0,0,354,62,17.5,JazzCash,In-Store
ORD001035,2025-06-24,6,June,2025,Q2,Tuesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Laptop Cooling Pad,Electronics,1312,4,10,525,4723,766,16.2,Cash,In-Store
ORD001035,2025-06-24,6,June,2025,Q2,Tuesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Cricket Bat junior,Toys & Sports,1244,4,10,498,4478,1014,22.6,Debit Card,In-Store
ORD001035,2025-06-24,6,June,2025,Q2,Tuesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,File Folder 10pcs,Stationery,201,3,15,90,513,110,21.4,Cash,In-Store
ORD001035,2025-06-24,6,June,2025,Q2,Tuesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Hangers 10pcs,Household,177,3,0,0,531,89,16.8,Cash,In-Store
ORD001035,2025-06-24,6,June,2025,Q2,Tuesday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Bahadurabad,ST001,Rusk packet,Bakery,91,2,5,9,173,34,19.7,Credit Card,In-Store
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Mutton 1kg,Meat & Seafood,1800,2,0,0,3600,432,12.0,Cash,In-Store
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Beef Steak 500g,Meat & Seafood,1040,2,0,0,2080,462,22.2,Credit Card,In-Store
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Cucumber 1kg,Fruits & Vegetables,55,1,0,0,55,11,20.0,EasyPaisa,Home Delivery
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Hangers 10pcs,Household,190,1,10,19,171,42,24.6,Debit Card,In-Store
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Naan 4pcs,Bakery,60,3,10,18,162,37,22.8,Debit Card,In-Store
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Coriander bunch,Fruits & Vegetables,29,3,10,9,78,8,10.3,JazzCash,Home Delivery
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,School Uniform Shirt,Clothing & Fabric,566,4,0,0,2264,375,16.6,Debit Card,In-Store
ORD001036,2025-10-11,10,October,2025,Q4,Saturday,CUST0005,Kamran Hussain,Male,18-25,Nazimabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Fair & Lovely 50g,Personal Care,241,4,15,145,819,138,16.8,Credit Card,In-Store
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Dish Soap Vim 500ml,Household,162,2,0,0,324,41,12.7,JazzCash,In-Store
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Peek Freans Cake,Grocery,169,3,5,25,482,56,11.6,EasyPaisa,In-Store
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Chicken Whole 1kg,Meat & Seafood,557,3,0,0,1671,262,15.7,JazzCash,In-Store
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Nestle Yogurt 400g,Dairy,170,2,15,51,289,36,12.5,Cash,Home Delivery
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Bathroom Mat,Household,610,4,15,366,2074,219,10.6,Cash,In-Store
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Skipping Rope,Toys & Sports,280,4,15,168,952,160,16.8,EasyPaisa,In-Store
ORD001037,2025-12-12,12,December,2025,Q4,Friday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Nazimabad,ST002,Bun Kebab rolls 6pcs,Bakery,173,4,10,69,623,141,22.6,Cash,Home Delivery
ORD001038,2025-02-20,2,February,2025,Q1,Thursday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Knorr Noodles,Grocery,65,3,15,29,166,16,9.6,EasyPaisa,In-Store
ORD001038,2025-02-20,2,February,2025,Q1,Thursday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Cucumber 1kg,Fruits & Vegetables,58,3,10,17,157,27,17.2,Credit Card,In-Store
ORD001038,2025-02-20,2,February,2025,Q1,Thursday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Cricket Bat junior,Toys & Sports,1179,1,0,0,1179,268,22.7,JazzCash,In-Store
ORD001039,2025-10-23,10,October,2025,Q4,Thursday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Scissors,Stationery,155,3,5,23,442,94,21.3,Debit Card,In-Store
ORD001039,2025-10-23,10,October,2025,Q4,Thursday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Cupcake 2pcs,Bakery,123,4,5,25,467,88,18.8,Cash,In-Store
ORD001039,2025-10-23,10,October,2025,Q4,Thursday,CUST0006,Mehwish Baig,Female,56+,Bahadurabad,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Beef Steak 500g,Meat & Seafood,1083,3,10,325,2924,518,17.7,Cash,In-Store
ORD001040,2025-06-25,6,June,2025,Q2,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,Mutton 1kg,Meat & Seafood,1718,4,5,344,6528,1389,21.3,Credit Card,Home Delivery
ORD001040,2025-06-25,6,June,2025,Q2,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,Gillette Razor 2pcs,Personal Care,327,4,0,0,1308,132,10.1,Cash,In-Store
ORD001040,2025-06-25,6,June,2025,Q2,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,Pita Bread 4pcs,Bakery,104,1,5,5,99,10,10.1,Cash,Home Delivery
ORD001040,2025-06-25,6,June,2025,Q2,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,Kids T-Shirt,Clothing & Fabric,435,1,5,22,413,70,16.9,Cash,In-Store
ORD001040,2025-06-25,6,June,2025,Q2,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,Naan 4pcs,Bakery,61,3,0,0,183,35,19.1,Debit Card,In-Store
ORD001040,2025-06-25,6,June,2025,Q2,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,Sponge Scrubber 3pcs,Household,114,2,0,0,228,35,15.4,Cash,In-Store
ORD001041,2025-09-27,9,September,2025,Q3,Saturday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Nazimabad,ST002,National Salt 800g,Grocery,91,3,0,0,273,62,22.7,Debit Card,In-Store
ORD001042,2025-10-08,10,October,2025,Q4,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Clifton,ST004,Women's Dupatta,Clothing & Fabric,595,4,5,119,2261,382,16.9,EasyPaisa,In-Store
ORD001042,2025-10-08,10,October,2025,Q4,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Clifton,ST004,Mouse Wireless,Electronics,1494,3,0,0,4482,972,21.7,Debit Card,In-Store
ORD001042,2025-10-08,10,October,2025,Q4,Wednesday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz Clifton,ST004,Spinach bunch,Fruits & Vegetables,49,3,0,0,147,19,12.9,Cash,In-Store
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Laptop Cooling Pad,Electronics,1272,4,0,0,5088,1096,21.5,JazzCash,In-Store
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Nurpur Butter 200g,Grocery,314,2,5,31,597,88,14.7,Cash,Home Delivery
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Men's Socks 3pcs,Clothing & Fabric,330,4,0,0,1320,200,15.2,Cash,In-Store
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Philips LED Bulb 15W,Electronics,288,3,0,0,864,130,15.0,Cash,In-Store
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Notebook A4 200pg,Stationery,172,2,5,17,327,60,18.3,Credit Card,Home Delivery
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Sensodyne Toothpaste,Pharmacy & Health,405,2,0,0,810,72,8.9,JazzCash,In-Store
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Chicken Boneless 1kg,Meat & Seafood,854,2,0,0,1708,215,12.6,EasyPaisa,Home Delivery
ORD001043,2025-06-26,6,June,2025,Q2,Thursday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Scotch Tape,Stationery,80,1,0,0,80,7,8.8,Cash,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Cheddar Cheese 200g,Dairy,437,2,5,44,830,76,9.2,Debit Card,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,ORS Sachet 6pcs,Pharmacy & Health,103,2,0,0,206,45,21.8,Cash,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Women's Dupatta,Clothing & Fabric,567,2,5,57,1077,131,12.2,Cash,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,File Folder 10pcs,Stationery,230,4,0,0,920,155,16.8,Cash,Home Delivery
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,National Salt 800g,Grocery,88,4,0,0,352,84,23.9,Cash,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Fish Fillet 500g,Meat & Seafood,618,1,0,0,618,70,11.3,Cash,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Ariel Detergent 2kg,Grocery,843,1,5,42,801,108,13.5,Cash,In-Store
ORD001044,2025-08-04,8,August,2025,Q3,Monday,CUST0007,Zainab Raza,Female,56+,Clifton,Karachi,No,Imtiaz DHA,ST003,Puzzle 500pcs,Toys & Sports,568,1,0,0,568,46,8.1,Cash,Home Delivery
ORD001045,2025-03-21,3,March,2025,Q1,Friday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz DHA,ST003,Chocolate Cake slice,Bakery,138,4,10,55,497,68,13.7,EasyPaisa,In-Store
ORD001045,2025-03-21,3,March,2025,Q1,Friday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz DHA,ST003,Apples 1kg,Fruits & Vegetables,272,1,0,0,272,54,19.9,Cash,In-Store
ORD001046,2025-09-07,9,September,2025,Q3,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Nazimabad,ST002,Mop & Bucket,Household,890,4,0,0,3560,702,19.7,Credit Card,In-Store
ORD001046,2025-09-07,9,September,2025,Q3,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Nazimabad,ST002,Stapler,Stationery,302,3,5,45,861,172,20.0,JazzCash,In-Store
ORD001046,2025-09-07,9,September,2025,Q3,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Nazimabad,ST002,Head & Shoulders 400ml,Personal Care,732,4,0,0,2928,505,17.2,Credit Card,Home Delivery
ORD001046,2025-09-07,9,September,2025,Q3,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Nazimabad,ST002,Notebook A4 200pg,Stationery,193,3,10,58,521,123,23.6,JazzCash,In-Store
ORD001046,2025-09-07,9,September,2025,Q3,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Nazimabad,ST002,Chicken Liver 500g,Meat & Seafood,282,1,5,14,268,35,13.1,Credit Card,In-Store
ORD001046,2025-09-07,9,September,2025,Q3,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Nazimabad,ST002,Pencil box,Stationery,162,4,15,97,551,91,16.5,EasyPaisa,In-Store
ORD001047,2026-03-29,3,March,2026,Q1,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Scissors,Stationery,141,4,15,85,479,79,16.5,JazzCash,In-Store
ORD001047,2026-03-29,3,March,2026,Q1,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Curtain Rod,Household,463,3,15,208,1181,159,13.5,Cash,In-Store
ORD001047,2026-03-29,3,March,2026,Q1,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Croissant,Bakery,85,1,0,0,85,9,10.6,Cash,In-Store
ORD001047,2026-03-29,3,March,2026,Q1,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Chicken Whole 1kg,Meat & Seafood,518,1,0,0,518,44,8.5,EasyPaisa,Home Delivery
ORD001047,2026-03-29,3,March,2026,Q1,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Men's Kameez,Clothing & Fabric,1508,4,15,905,5127,925,18.0,Cash,In-Store
ORD001047,2026-03-29,3,March,2026,Q1,Sunday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Sunsilk Shampoo 400ml,Grocery,531,2,0,0,1062,87,8.2,Cash,Home Delivery
ORD001048,2026-04-01,4,April,2026,Q2,Wednesday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Marker set 6pcs,Stationery,339,3,0,0,1017,224,22.0,Credit Card,In-Store
ORD001048,2026-04-01,4,April,2026,Q2,Wednesday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Lux Soap 3pcs,Personal Care,405,1,0,0,405,97,24.0,JazzCash,In-Store
ORD001048,2026-04-01,4,April,2026,Q2,Wednesday,CUST0008,Ali Ahmed,Male,26-35,PECHS,Karachi,Yes,Imtiaz Bahadurabad,ST001,Knorr Noodles,Grocery,68,1,10,7,61,9,14.8,Cash,In-Store
